state,date,confirmed,deaths,recovered,confirmed.log,deaths.log
Georgia,2020-04-05,6647,211,-Inf,3.822625678774141,2.3242824552976926
Georgia,2020-04-06,7314,229,-Inf,3.8641549560020256,2.359835482339888
Georgia,2020-04-07,8822,329,-Inf,3.9455670534423883,2.5171958979499744
Georgia,2020-04-08,9901,362,-Inf,3.9956790605116224,2.558708570533166
Hawaii,2020-03-10,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-11,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-12,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-13,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-14,4,0,-Inf,0.6020599913279624,-Inf
Hawaii,2020-03-15,6,0,-Inf,0.7781512503836436,-Inf
Hawaii,2020-03-16,7,0,-Inf,0.8450980400142568,-Inf
Hawaii,2020-03-17,10,0,-Inf,1,-Inf
Hawaii,2020-03-18,14,0,-Inf,1.146128035678238,-Inf
Hawaii,2020-03-19,16,0,-Inf,1.2041199826559248,-Inf
Hawaii,2020-03-20,26,0,-Inf,1.414973347970818,-Inf
Hawaii,2020-03-21,37,0,-Inf,1.568201724066995,-Inf
Hawaii,2020-03-22,53,0,-Inf,1.7242758696007892,-Inf
Hawaii,2020-03-23,56,0,-Inf,1.7481880270062005,-Inf
Hawaii,2020-03-24,90,1,-Inf,1.9542425094393248,0
Hawaii,2020-03-25,91,0,-Inf,1.9590413923210936,-Inf
Hawaii,2020-03-26,95,0,-Inf,1.9777236052888478,-Inf
Hawaii,2020-03-27,106,0,-Inf,2.0253058652647704,-Inf
Hawaii,2020-03-28,149,0,-Inf,2.173186268412274,-Inf
Hawaii,2020-03-29,149,0,-Inf,2.173186268412274,-Inf
Hawaii,2020-03-30,175,0,-Inf,2.2430380486862944,-Inf
Hawaii,2020-03-31,204,0,-Inf,2.3096301674258988,-Inf
Hawaii,2020-04-01,224,1,-Inf,2.3502480183341627,0
Hawaii,2020-04-02,256,1,-Inf,2.4082399653118496,0
Hawaii,2020-04-03,319,3,-Inf,2.503790683057181,0.47712125471966244
Hawaii,2020-04-04,351,3,-Inf,2.545307116465824,0.47712125471966244
Hawaii,2020-04-05,371,4,-Inf,2.569373909615046,0.6020599913279624
Hawaii,2020-04-06,387,5,-Inf,2.5877109650189114,0.6989700043360189
Hawaii,2020-04-07,410,5,-Inf,2.6127838567197355,0.6989700043360189
Hawaii,2020-04-08,410,5,-Inf,2.6127838567197355,0.6989700043360189
Idaho,2020-03-10,0,0,-Inf,-Inf,-Inf
Idaho,2020-03-11,0,0,-Inf,-Inf,-Inf
Idaho,2020-03-12,0,0,-Inf,-Inf,-Inf
Idaho,2020-03-13,1,0,-Inf,0,-Inf
Idaho,2020-03-14,2,0,-Inf,0.3010299956639812,-Inf
Idaho,2020-03-15,5,0,-Inf,0.6989700043360189,-Inf
Idaho,2020-03-16,5,0,-Inf,0.6989700043360189,-Inf
Idaho,2020-03-17,8,0,-Inf,0.9030899869919435,-Inf
Idaho,2020-03-18,9,0,-Inf,0.9542425094393249,-Inf
Idaho,2020-03-19,11,0,-Inf,1.041392685158225,-Inf
Idaho,2020-03-20,23,0,-Inf,1.3617278360175928,-Inf
Idaho,2020-03-21,36,0,-Inf,1.5563025007672873,-Inf
Idaho,2020-03-22,42,0,-Inf,1.6232492903979006,-Inf
Idaho,2020-03-23,68,0,-Inf,1.8325089127062364,-Inf
Idaho,2020-03-24,81,0,-Inf,1.9084850188786497,-Inf
Idaho,2020-03-25,91,0,-Inf,1.9590413923210936,-Inf
Idaho,2020-03-26,146,3,-Inf,2.164352855784437,0.47712125471966244
Idaho,2020-03-27,205,3,-Inf,2.311753861055754,0.47712125471966244
Idaho,2020-03-28,234,4,-Inf,2.369215857410143,0.6020599913279624
Idaho,2020-03-29,281,5,-Inf,2.44870631990508,0.6989700043360189
Idaho,2020-03-30,340,6,-Inf,2.531478917042255,0.7781512503836436
Idaho,2020-03-31,515,8,-Inf,2.711807229041191,0.9030899869919435
Idaho,2020-04-01,566,9,-Inf,2.7528164311882715,0.9542425094393249
Idaho,2020-04-02,776,9,-Inf,2.8898617212581885,0.9542425094393249
Idaho,2020-04-03,891,9,-Inf,2.949877704036875,0.9542425094393249
Idaho,2020-04-04,1022,10,-Inf,3.009450895798694,1
Idaho,2020-04-05,1078,10,-Inf,3.03261876085072,1
Idaho,2020-04-06,1101,10,-Inf,3.041787318971752,1
Idaho,2020-04-07,1170,13,-Inf,3.0681858617461617,1.1139433523068367
Idaho,2020-04-08,1210,15,-Inf,3.0827853703164503,1.1760912590556813
Illinois,2020-03-10,12,0,0.3010299956639812,1.0791812460476249,-Inf
Illinois,2020-03-11,25,0,0.3010299956639812,1.3979400086720377,-Inf
Illinois,2020-03-12,32,0,0.3010299956639812,1.505149978319906,-Inf
Illinois,2020-03-13,46,0,0.3010299956639812,1.662757831681574,-Inf
Illinois,2020-03-14,64,0,0.3010299956639812,1.806179973983887,-Inf
Illinois,2020-03-15,93,0,0.3010299956639812,1.968482948553935,-Inf
Illinois,2020-03-16,105,0,0.3010299956639812,2.0211892990699383,-Inf
Illinois,2020-03-17,161,1,0.3010299956639812,2.2068258760318495,0
Illinois,2020-03-18,162,1,-Inf,2.2095150145426308,0
Illinois,2020-03-19,422,4,-Inf,2.625312450961674,0.6020599913279624
Illinois,2020-03-20,585,5,-Inf,2.7671558660821804,0.6989700043360189
Illinois,2020-03-21,753,6,-Inf,2.8767949762007006,0.7781512503836436
Illinois,2020-03-22,1049,9,-Inf,3.020775488193558,0.9542425094393249
Illinois,2020-03-23,1285,12,-Inf,3.1089031276673134,1.0791812460476249
Illinois,2020-03-24,1537,16,-Inf,3.1866738674997452,1.2041199826559248
Illinois,2020-03-25,1865,19,-Inf,3.2706788361447066,1.2787536009528289
Illinois,2020-03-26,2538,26,-Inf,3.404491617758686,1.414973347970818
Illinois,2020-03-27,3024,34,-Inf,3.480581786829169,1.5314789170422551
Illinois,2020-03-28,3491,47,-Inf,3.5429498488141786,1.6720978579357175
Illinois,2020-03-29,4596,66,-Inf,3.6623800200162475,1.8195439355418688
Illinois,2020-03-30,5056,73,-Inf,3.7038070652743285,1.863322860120456
Illinois,2020-03-31,5994,99,-Inf,3.7777167386096258,1.99563519459755
Illinois,2020-04-01,6980,141,-Inf,3.843855422623161,2.1492191126553797
Illinois,2020-04-02,7695,163,-Inf,3.8862086241674976,2.2121876044039577
Illinois,2020-04-03,8904,210,-Inf,3.949585151326652,2.322219294733919
Illinois,2020-04-04,10357,244,-Inf,4.015233976246709,2.3873898263387296
Illinois,2020-04-05,11259,274,-Inf,4.0514998191327445,2.437750562820388
Illinois,2020-04-06,12262,307,-Inf,4.088561311791215,2.4871383754771865
Illinois,2020-04-07,12271,308,-Inf,4.088879956108052,2.4885507165004443
Illinois,2020-04-08,15078,462,-Inf,4.17834373897622,2.6646419755561257
Indiana,2020-03-10,6,0,-Inf,0.7781512503836436,-Inf
Indiana,2020-03-11,11,0,-Inf,1.041392685158225,-Inf
Indiana,2020-03-12,13,0,-Inf,1.1139433523068367,-Inf
Indiana,2020-03-13,13,0,-Inf,1.1139433523068367,-Inf
Indiana,2020-03-14,16,0,-Inf,1.2041199826559248,-Inf
Indiana,2020-03-15,20,0,-Inf,1.3010299956639813,-Inf
Indiana,2020-03-16,25,1,-Inf,1.3979400086720377,0
Indiana,2020-03-17,30,2,-Inf,1.4771212547196624,0.3010299956639812
Indiana,2020-03-18,39,2,-Inf,1.591064607026499,0.3010299956639812
Indiana,2020-03-19,60,2,-Inf,1.7781512503836436,0.3010299956639812
Indiana,2020-03-20,86,2,-Inf,1.9344984512435677,0.3010299956639812
Indiana,2020-03-21,128,4,-Inf,2.1072099696478683,0.6020599913279624
Indiana,2020-03-22,204,6,-Inf,2.3096301674258988,0.7781512503836436
Indiana,2020-03-23,270,7,-Inf,2.4313637641589874,0.8450980400142568
Indiana,2020-03-24,368,12,-Inf,2.5658478186735176,1.0791812460476249
Indiana,2020-03-25,477,14,-Inf,2.678518379040114,1.146128035678238
Indiana,2020-03-26,645,17,-Inf,2.8095597146352675,1.2304489213782739
Indiana,2020-03-27,979,25,-Inf,2.9907826918031377,1.3979400086720377
Indiana,2020-03-28,1233,31,-Inf,3.0909630765957314,1.4913616938342726
Indiana,2020-03-29,1513,32,-Inf,3.179838928023187,1.505149978319906
Indiana,2020-03-30,1786,35,-Inf,3.2518814545525276,1.5440680443502757
Indiana,2020-03-31,2158,49,-Inf,3.334051440346892,1.6901960800285136
Indiana,2020-04-01,2564,65,-Inf,3.4089180208467798,1.8129133566428555
Indiana,2020-04-02,3038,78,-Inf,3.4825877695267677,1.8920946026904804
Indiana,2020-04-03,3437,102,-Inf,3.536179532137225,2.0086001717619175
Indiana,2020-04-04,3953,116,-Inf,3.5969268143429707,2.0644579892269186
Indiana,2020-04-05,4411,127,-Inf,3.6445370577784075,2.103803720955957
Indiana,2020-04-06,4956,143,-Inf,3.695131297704026,2.155336037465062
Indiana,2020-04-07,5510,173,-Inf,3.741151598851785,2.2380461031287955
Indiana,2020-04-08,5943,203,-Inf,3.7740057302582093,2.307496037913213
Iowa,2020-03-10,8,0,-Inf,0.9030899869919435,-Inf
Iowa,2020-03-11,13,0,-Inf,1.1139433523068367,-Inf
Iowa,2020-03-12,16,0,-Inf,1.2041199826559248,-Inf
Iowa,2020-03-13,17,0,-Inf,1.2304489213782739,-Inf
Iowa,2020-03-14,17,0,-Inf,1.2304489213782739,-Inf
Iowa,2020-03-15,18,0,-Inf,1.255272505103306,-Inf
Iowa,2020-03-16,23,0,-Inf,1.3617278360175928,-Inf
Iowa,2020-03-17,23,0,-Inf,1.3617278360175928,-Inf
Iowa,2020-03-18,29,0,-Inf,1.462397997898956,-Inf
Iowa,2020-03-19,44,0,-Inf,1.6434526764861874,-Inf
Iowa,2020-03-20,45,0,-Inf,1.6532125137753437,-Inf
Iowa,2020-03-21,68,0,-Inf,1.8325089127062364,-Inf
Iowa,2020-03-22,90,0,-Inf,1.9542425094393248,-Inf
Iowa,2020-03-23,105,0,-Inf,2.0211892990699383,-Inf
Iowa,2020-03-24,124,0,-Inf,2.093421685162235,-Inf
Iowa,2020-03-25,146,1,-Inf,2.164352855784437,0
Iowa,2020-03-26,179,1,-Inf,2.2528530309798933,0
Iowa,2020-03-27,235,3,-Inf,2.3710678622717363,0.47712125471966244
Iowa,2020-03-28,298,3,-Inf,2.4742162640762553,0.47712125471966244
Iowa,2020-03-29,336,4,-Inf,2.526339277389844,0.6020599913279624
Iowa,2020-03-30,424,6,-Inf,2.6273658565927325,0.7781512503836436
Iowa,2020-03-31,497,7,-Inf,2.6963563887333324,0.8450980400142568
Iowa,2020-04-01,547,9,-Inf,2.737987326333431,0.9542425094393249
Iowa,2020-04-02,614,11,-Inf,2.788168371141168,1.041392685158225
Iowa,2020-04-03,699,11,-Inf,2.8444771757456815,1.041392685158225
Iowa,2020-04-04,787,14,-Inf,2.8959747323590648,1.146128035678238
Iowa,2020-04-05,869,18,-Inf,2.9390197764486663,1.255272505103306
Iowa,2020-04-06,946,25,-Inf,2.975891136401793,1.3979400086720377
Iowa,2020-04-07,1046,25,-Inf,3.0195316845312554,1.3979400086720377
Iowa,2020-04-08,1145,27,-Inf,3.0588054866759067,1.4313637641589874
Kansas,2020-03-10,1,0,-Inf,0,-Inf
Kansas,2020-03-11,1,0,-Inf,0,-Inf
Kansas,2020-03-12,1,0,-Inf,0,-Inf
Kansas,2020-03-13,5,1,-Inf,0.6989700043360189,0
Kansas,2020-03-14,8,1,-Inf,0.9030899869919435,0
Kansas,2020-03-15,8,1,-Inf,0.9030899869919435,0
Kansas,2020-03-16,11,1,-Inf,1.041392685158225,0
Kansas,2020-03-17,18,1,-Inf,1.255272505103306,0
Kansas,2020-03-18,18,1,-Inf,1.255272505103306,0
Kansas,2020-03-19,34,1,-Inf,1.5314789170422551,0
Kansas,2020-03-20,44,1,-Inf,1.6434526764861874,0
Kansas,2020-03-21,57,2,-Inf,1.7558748556724915,0.3010299956639812
Kansas,2020-03-22,65,2,-Inf,1.8129133566428555,0.3010299956639812
Kansas,2020-03-23,84,2,-Inf,1.9242792860618816,0.3010299956639812
Kansas,2020-03-24,100,2,-Inf,2,0.3010299956639812
Kansas,2020-03-25,134,3,-Inf,2.1271047983648077,0.47712125471966244
Kansas,2020-03-26,172,3,-Inf,2.2355284469075487,0.47712125471966244
Kansas,2020-03-27,206,4,-Inf,2.3138672203691533,0.6020599913279624
Kansas,2020-03-28,266,4,-Inf,2.424881636631067,0.6020599913279624
Kansas,2020-03-29,330,7,-Inf,2.5185139398778875,0.8450980400142568
Kansas,2020-03-30,372,8,-Inf,2.5705429398818973,0.9030899869919435
Kansas,2020-03-31,434,9,-Inf,2.637489729512511,0.9542425094393249
Kansas,2020-04-01,485,10,-Inf,2.6857417386022635,1
Kansas,2020-04-02,553,12,-Inf,2.7427251313046983,1.0791812460476249
Kansas,2020-04-03,629,18,-Inf,2.798650645445269,1.255272505103306
Kansas,2020-04-04,698,21,-Inf,2.843855422623161,1.3222192947339193
Kansas,2020-04-05,751,22,-Inf,2.8756399370041685,1.3424226808222062
Kansas,2020-04-06,849,25,-Inf,2.928907690243953,1.3979400086720377
Kansas,2020-04-07,912,29,-Inf,2.959994838328416,1.462397997898956
Kansas,2020-04-08,1046,34,-Inf,3.0195316845312554,1.5314789170422551
Kentucky,2020-03-10,6,0,-Inf,0.7781512503836436,-Inf
Kentucky,2020-03-11,8,0,-Inf,0.9030899869919435,-Inf
Kentucky,2020-03-12,10,0,-Inf,1,-Inf
Kentucky,2020-03-13,14,0,-Inf,1.146128035678238,-Inf
Kentucky,2020-03-14,14,0,-Inf,1.146128035678238,-Inf
Kentucky,2020-03-15,20,0,-Inf,1.3010299956639813,-Inf
Kentucky,2020-03-16,21,1,0,1.3222192947339193,0
Kentucky,2020-03-17,26,1,0,1.414973347970818,0
Kentucky,2020-03-18,27,1,-Inf,1.4313637641589874,0
Kentucky,2020-03-19,37,2,-Inf,1.568201724066995,0.3010299956639812
Kentucky,2020-03-20,47,2,-Inf,1.6720978579357175,0.3010299956639812
Kentucky,2020-03-21,87,3,-Inf,1.9395192526186185,0.47712125471966244
Kentucky,2020-03-22,103,3,-Inf,2.012837224705172,0.47712125471966244
Kentucky,2020-03-23,123,4,-Inf,2.089905111439398,0.6020599913279624
Kentucky,2020-03-24,162,4,-Inf,2.2095150145426308,0.6020599913279624
Kentucky,2020-03-25,197,5,-Inf,2.294466226161593,0.6989700043360189
Kentucky,2020-03-26,247,5,-Inf,2.392696953259666,0.6989700043360189
Kentucky,2020-03-27,301,7,-Inf,2.478566495593843,0.8450980400142568
Kentucky,2020-03-28,393,9,-Inf,2.5943925503754266,0.9542425094393249
Kentucky,2020-03-29,438,9,-Inf,2.6414741105040993,0.9542425094393249
Kentucky,2020-03-30,479,11,-Inf,2.680335513414563,1.041392685158225
Kentucky,2020-03-31,628,11,-Inf,2.797959643737196,1.041392685158225
Kentucky,2020-04-01,632,18,-Inf,2.800717078282385,1.255272505103306
Kentucky,2020-04-02,770,31,-Inf,2.886490725172482,1.4913616938342726
Kentucky,2020-04-03,770,34,-Inf,2.886490725172482,1.5314789170422551
Kentucky,2020-04-04,917,40,-Inf,2.962369335670021,1.6020599913279625
Kentucky,2020-04-05,955,45,-Inf,2.9800033715837464,1.6532125137753437
Kentucky,2020-04-06,955,45,-Inf,2.9800033715837464,1.6532125137753437
Kentucky,2020-04-07,1149,65,-Inf,3.060320028688285,1.8129133566428555
Kentucky,2020-04-08,1149,65,-Inf,3.060320028688285,1.8129133566428555
Louisiana,2020-03-10,1,0,-Inf,0,-Inf
Louisiana,2020-03-11,6,0,-Inf,0.7781512503836436,-Inf
Louisiana,2020-03-12,19,0,-Inf,1.2787536009528289,-Inf
Louisiana,2020-03-13,36,0,-Inf,1.5563025007672873,-Inf
Louisiana,2020-03-14,77,1,-Inf,1.8864907251724818,0
Louisiana,2020-03-15,91,2,-Inf,1.9590413923210936,0.3010299956639812
Louisiana,2020-03-16,136,3,-Inf,2.1335389083702174,0.47712125471966244
Louisiana,2020-03-17,196,4,-Inf,2.292256071356476,0.6020599913279624
Louisiana,2020-03-18,257,4,-Inf,2.4099331233312946,0.6020599913279624
Louisiana,2020-03-19,392,10,-Inf,2.593286067020457,1
Louisiana,2020-03-20,538,14,-Inf,2.7307822756663893,1.146128035678238
Louisiana,2020-03-21,585,16,-Inf,2.7671558660821804,1.2041199826559248
Louisiana,2020-03-22,837,20,-Inf,2.92272545799326,1.3010299956639813
Louisiana,2020-03-23,1172,35,-Inf,3.0689276116820716,1.5440680443502757
Louisiana,2020-03-24,1388,46,-Inf,3.142389466118836,1.662757831681574
Louisiana,2020-03-25,1795,65,-Inf,3.254064452914338,1.8129133566428555
Louisiana,2020-03-26,2304,83,-Inf,3.3624824747511743,1.919078092376074
Louisiana,2020-03-27,2744,119,-Inf,3.438384107034714,2.075546961392531
Louisiana,2020-03-28,3315,137,-Inf,3.520483532740792,2.1367205671564067
Louisiana,2020-03-29,3540,151,-Inf,3.5490032620257876,2.1789769472931693
Louisiana,2020-03-30,4025,185,-Inf,3.6047658847038875,2.2671717284030137
Louisiana,2020-03-31,5237,239,-Inf,3.719082573901486,2.3783979009481375
Louisiana,2020-04-01,6424,273,-Inf,3.8078055322706246,2.436162647040756
Louisiana,2020-04-02,9159,310,-Inf,3.9618480590183243,2.4913616938342726
Louisiana,2020-04-03,10297,370,-Inf,4.012710712741787,2.568201724066995
Louisiana,2020-04-04,12496,409,-Inf,4.096771016533225,2.611723308007342
Louisiana,2020-04-05,13010,477,-Inf,4.114277296561586,2.678518379040114
Louisiana,2020-04-06,14867,512,-Inf,4.172223341427753,2.709269960975831
Louisiana,2020-04-07,16284,582,-Inf,4.211761093707362,2.7649229846498886
Louisiana,2020-04-08,17030,652,-Inf,4.231214647962601,2.81424759573192
Maine,2020-03-10,0,0,-Inf,-Inf,-Inf
Maine,2020-03-11,0,0,-Inf,-Inf,-Inf
Maine,2020-03-12,0,0,-Inf,-Inf,-Inf
Maine,2020-03-13,1,0,-Inf,0,-Inf
Maine,2020-03-14,3,0,-Inf,0.47712125471966244,-Inf
Maine,2020-03-15,12,0,-Inf,1.0791812460476249,-Inf
Maine,2020-03-16,17,0,-Inf,1.2304489213782739,-Inf
Maine,2020-03-17,32,0,-Inf,1.505149978319906,-Inf
Maine,2020-03-18,42,0,-Inf,1.6232492903979006,-Inf
Maine,2020-03-19,52,0,-Inf,1.7160033436347992,-Inf
Maine,2020-03-20,56,0,-Inf,1.7481880270062005,-Inf
Maine,2020-03-21,70,0,-Inf,1.845098040014257,-Inf
Maine,2020-03-22,89,0,-Inf,1.9493900066449128,-Inf
Maine,2020-03-23,107,0,-Inf,2.0293837776852097,-Inf
Maine,2020-03-24,118,0,-Inf,2.0718820073061255,-Inf
Maine,2020-03-25,142,0,-Inf,2.1522883443830563,-Inf
Maine,2020-03-26,155,0,-Inf,2.1903316981702914,-Inf
Maine,2020-03-27,168,1,-Inf,2.225309281725863,0
Maine,2020-03-28,211,1,-Inf,2.3242824552976926,0
Maine,2020-03-29,253,3,-Inf,2.403120521175818,0.47712125471966244
Maine,2020-03-30,275,3,-Inf,2.439332693830263,0.47712125471966244
Maine,2020-03-31,303,5,-Inf,2.481442628502305,0.6989700043360189
Maine,2020-04-01,303,5,-Inf,2.481442628502305,0.6989700043360189
Maine,2020-04-02,376,7,-Inf,2.575187844927661,0.8450980400142568
Maine,2020-04-03,432,9,-Inf,2.635483746814912,0.9542425094393249
Maine,2020-04-04,456,10,-Inf,2.6589648426644352,1
Maine,2020-04-05,470,10,-Inf,2.6720978579357175,1
Maine,2020-04-06,499,10,-Inf,2.6981005456233897,1
Maine,2020-04-07,519,12,-Inf,2.7151673578484576,1.0791812460476249
Maine,2020-04-08,537,14,-Inf,2.7299742856995555,1.146128035678238
Maryland,2020-03-10,8,0,-Inf,0.9030899869919435,-Inf
Maryland,2020-03-11,9,0,-Inf,0.9542425094393249,-Inf
Maryland,2020-03-12,12,0,-Inf,1.0791812460476249,-Inf
Maryland,2020-03-13,18,0,-Inf,1.255272505103306,-Inf
Maryland,2020-03-14,26,0,-Inf,1.414973347970818,-Inf
Maryland,2020-03-15,32,0,-Inf,1.505149978319906,-Inf
Maryland,2020-03-16,41,0,0.47712125471966244,1.6127838567197355,-Inf
Maryland,2020-03-17,60,0,0.47712125471966244,1.7781512503836436,-Inf
Maryland,2020-03-18,85,0,-Inf,1.9294189257142929,-Inf
Maryland,2020-03-19,107,1,-Inf,2.0293837776852097,0
Maryland,2020-03-20,149,1,-Inf,2.173186268412274,0
Maryland,2020-03-21,193,2,-Inf,2.285557309007774,0.3010299956639812
Maryland,2020-03-22,244,3,-Inf,2.3873898263387296,0.47712125471966244
Maryland,2020-03-23,290,3,-Inf,2.462397997898956,0.47712125471966244
Maryland,2020-03-24,349,4,-Inf,2.5428254269591797,0.6020599913279624
Maryland,2020-03-25,425,4,-Inf,2.6283889300503116,0.6020599913279624
Maryland,2020-03-26,583,4,-Inf,2.765668554759014,0.6020599913279624
Maryland,2020-03-27,775,5,-Inf,2.88930170250631,0.6989700043360189
Maryland,2020-03-28,995,5,-Inf,2.9978230807457256,0.6989700043360189
Maryland,2020-03-29,1239,10,-Inf,3.0930713063760633,1
Maryland,2020-03-30,1413,15,-Inf,3.1501421618485588,1.1760912590556813
Maryland,2020-03-31,1660,18,-Inf,3.220108088040055,1.255272505103306
Maryland,2020-04-01,1986,31,-Inf,3.2979792441593623,1.4913616938342726
Maryland,2020-04-02,2331,36,-Inf,3.3675422735205767,1.5563025007672873
Maryland,2020-04-03,2758,43,-Inf,3.440594261839831,1.6334684555795866
Maryland,2020-04-04,3125,54,-Inf,3.494850021680094,1.7323937598229686
Maryland,2020-04-05,3617,67,-Inf,3.5583485087616196,1.8260748027008264
Maryland,2020-04-06,4045,91,-Inf,3.606918525948291,1.9590413923210936
Maryland,2020-04-07,4371,103,-Inf,3.6405808064896528,2.012837224705172
Maryland,2020-04-08,5529,124,-Inf,3.7426465899387362,2.093421685162235
Massachusetts,2020-03-10,92,0,0,1.9637878273455553,-Inf
Massachusetts,2020-03-11,95,0,0,1.9777236052888478,-Inf
Massachusetts,2020-03-12,108,0,0,2.03342375548695,-Inf
Massachusetts,2020-03-13,123,0,0,2.089905111439398,-Inf
